0	0.00363725	3.63725e-05
0.01	0.00375175	3.8e-05
0.02	0.003846	3.9525e-05
0.03	0.00391787	4.08113e-05
0.04	0.0039885	4.2345e-05
0.05	0.00407625	4.37125e-05
0.06	0.0041625	4.5275e-05
0.07	0.004245	4.65825e-05
0.08	0.00433637	4.80788e-05
0.09	0.00441562	4.96663e-05
0.1	0.0045545	5.1895e-05
0.11	0.00459812	5.28213e-05
0.12	0.00468987	5.46213e-05
0.13	0.004772	5.5925e-05
0.14	0.0048615	5.815e-05
0.15	0.0049685	6.00475e-05
0.16	0.005019	6.088e-05
0.17	0.00512487	6.24963e-05
0.18	0.00518912	6.41713e-05
0.19	0.00527112	6.57363e-05
0.2	0.00537125	6.7875e-05
0.21	0.00548325	6.9935e-05
0.22	0.00554937	7.14287e-05
0.23	0.00563125	7.3165e-05
0.24	0.00568962	7.41187e-05
0.25	0.00580962	7.70762e-05
0.26	0.00589737	7.88137e-05
0.27	0.00605312	8.20462e-05
0.28	0.00611612	8.37012e-05
0.29	0.006156	8.439e-05
0.3	0.0062295	8.62825e-05
0.31	0.00634162	8.84837e-05
0.32	0.00649087	9.17912e-05
0.33	0.00647887	9.11412e-05
0.34	0.00660687	9.40662e-05
0.35	0.00669337	9.65337e-05
0.36	0.00675587	9.77737e-05
0.37	0.00688275	0.000100872
0.38	0.00696787	0.000103196
0.39	0.00705587	0.000105221
0.4	0.007103	0.00010648
0.41	0.00723437	0.000108964
0.42	0.00735087	0.000111989
0.43	0.00748625	0.000115735
0.44	0.00751075	0.000116152
0.45	0.00757387	0.000118024
0.46	0.00767487	0.000119714
0.47	0.00779162	0.000122894
0.48	0.00790175	0.000125502
0.49	0.00795487	0.000127324
0.5	0.00807075	0.000130532
0.51	0.00820037	0.000134259
0.52	0.00828037	0.000135921
0.53	0.00831187	0.000137156
0.54	0.00845187	0.000140211
0.55	0.008535	0.000142515
0.56	0.00865637	0.000146896
0.57	0.0088125	0.00015066
0.58	0.00874737	0.000148566
0.59	0.00890487	0.000153504
0.6	0.00905712	0.000157111
0.61	0.00905562	0.000157316
0.62	0.00919875	0.00016164
0.63	0.0093455	0.000165842
0.64	0.00937512	0.000166514
0.65	0.00947562	0.000169224
0.66	0.00957412	0.000172796
0.67	0.00972225	0.000177815
0.68	0.00979162	0.000179536
0.69	0.009841	0.000180587
0.7	0.0100469	0.000187089
0.71	0.0101069	0.000188569
0.72	0.0100742	0.000188107
0.73	0.0102674	0.000192534
0.74	0.0103725	0.000196625
0.75	0.0104772	0.000200308
0.76	0.0105644	0.000202734
0.77	0.0106944	0.000207251
0.78	0.0108222	0.000212365
0.79	0.0108376	0.000211969
0.8	0.0109549	0.000215161
0.81	0.0110745	0.000219675
0.82	0.011115	0.000221012
0.83	0.0112371	0.000224876
0.839999	0.0112996	0.000226681
0.849999	0.0114247	0.00023109
0.859999	0.011411	0.000230655
0.869999	0.0117727	0.000245882
0.879999	0.011814	0.000246567
0.889999	0.011876	0.00024753
0.899999	0.0119552	0.000250685
0.909999	0.0120914	0.000254059
0.919999	0.0121669	0.000258836
0.929999	0.0123044	0.000263109
0.939999	0.0124475	0.000268982
0.949999	0.0124577	0.000269072
0.959999	0.0124821	0.000268031
0.969999	0.0126387	0.000276182
0.979999	0.0129464	0.000286544
0.989999	0.0128949	0.000284459
0.999999	0.0130862	0.00029317
1.01	0.0131997	0.000295987
1.02	0.0132662	0.000299552
1.03	0.0134944	0.000308926
1.04	0.0134557	0.000307967
1.05	0.0137367	0.00031951
1.06	0.0135669	0.000312264
1.07	0.0138707	0.000325632
1.08	0.0139345	0.000326762
1.09	0.0140519	0.000332204
1.1	0.0142269	0.000339794
1.11	0.0142174	0.000338286
1.12	0.0142002	0.0003388
1.13	0.0144625	0.000347385
1.14	0.0145791	0.000354596
1.15	0.0147481	0.000360906
1.16	0.0147462	0.00035904
1.17	0.0150212	0.000373662
1.18	0.0150385	0.0003722
1.19	0.015171	0.000378002
1.2	0.0151435	0.000377687
1.21	0.015462	0.000391872
1.22	0.0157282	0.000405715
1.23	0.0157906	0.000408771
1.24	0.0158586	0.000411801
1.25	0.0160232	0.0004179
1.26	0.0159555	0.000416887
1.27	0.0162137	0.000428273
1.28	0.0163785	0.00043522
1.29	0.0163495	0.00043559
1.3	0.0165656	0.000443976
1.31	0.0166184	0.000445366
1.32	0.0167034	0.000447834
1.33	0.017101	0.000471755
1.34	0.0172109	0.000478204
1.35	0.017257	0.0004779
1.36	0.0173324	0.000482894
1.37	0.017404	0.00048372
1.38	0.0175191	0.000492091
1.39	0.0177537	0.000507308
1.4	0.0179012	0.000509115
1.41	0.0180617	0.000518233
1.42	0.0181267	0.000522445
1.43	0.0182459	0.000533021
1.44	0.018616	0.000550058
1.45	0.0184659	0.000542461
1.46	0.0185832	0.00054488
1.47	0.0188801	0.000562826
1.48	0.0189207	0.000564568
1.49	0.0188491	0.000557501
1.5	0.0192945	0.000589325
1.51	0.0195866	0.000600741
1.52	0.0195749	0.000605946
1.53	0.0195632	0.000600608
1.54	0.0200035	0.00062748
1.55	0.0202056	0.000641754
1.56	0.0202977	0.000644138
1.57	0.0205299	0.000658659
1.58	0.0205485	0.000663693
1.59	0.0206506	0.000664539
1.6	0.0209771	0.000686499
1.61	0.0210421	0.000689846
1.62	0.0214122	0.000708175
1.63	0.0211206	0.000698889
1.64	0.0213719	0.000708861
1.65	0.0213749	0.000711794
1.66	0.0217389	0.000736401
1.67	0.0218905	0.00073838
1.68	0.0222489	0.000766291
1.69	0.0224276	0.000775294
1.7	0.0223462	0.000775008
1.71	0.0228611	0.000802296
1.72	0.0225894	0.000787959
1.73	0.0230367	0.000818455
1.74	0.023332	0.000845795
1.75	0.0235651	0.000848836
